IsSpam,Pivot Question Value Numeric,Pivot Question,Pivot Question Value,Table Names,StartDate,EndDate,Status Response Type,IPAddress,Duration (in seconds),Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,Q2 How old are you?,Q3 What do you consider your race or ethnicity? (Optional),Q1 What is your gender? (Optional),Q4 Are you vaccinated against COVID-19?,Q5 There can be a variety of reasons why individuals like you have not received a COVID-19 vaccination,"Q6 If there were more vaccine choices available, would you consider getting one?","Q7 If there was a vaccine developed with more conventional methods, used in common vaccines for many years, would that appeal t","Q9 If there was a vaccine with less side effects, would that appeal to you more than the currently available vaccines?",State,County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:00:51 PM,11/26/2021 1:02:21 PM,IP Address,75.142.226.162,89,True,11/26/2021 1:02:21 PM,R_2WOSznuayN95kcm,39.498703003,-119.820205688,anonymous,60+,Caucasian,Female,No,Other,Yes,Yes,Yes,Nevada,Washoe County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:01:19 PM,11/26/2021 1:02:28 PM,IP Address,38.142.98.67,68,True,11/26/2021 1:02:28 PM,R_CkmrUoJPooO3yi5,33.801895142,-84.386100769,anonymous,18-25,Caucasian,Female,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,No,Yes,Georgia,Fulton County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey2-geocoded.csv,11/26/2021 1:01:19 PM,11/26/2021 1:02:28 PM,IP Address,38.142.98.67,68,True,11/26/2021 1:02:28 PM,R_CkmrUoJPooO3yi5,33.801895142,-84.386100769,anonymous,18-25,Caucasian,Female,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,No,Yes,Georgia,Fulton County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:01:19 PM,11/26/2021 1:02:28 PM,IP Address,38.142.98.67,68,True,11/26/2021 1:02:28 PM,R_CkmrUoJPooO3yi5,33.801895142,-84.386100769,anonymous,18-25,Caucasian,Female,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,No,Yes,Georgia,Fulton County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:01:19 PM,11/26/2021 1:02:28 PM,IP Address,38.142.98.67,68,True,11/26/2021 1:02:28 PM,R_CkmrUoJPooO3yi5,33.801895142,-84.386100769,anonymous,18-25,Caucasian,Female,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,No,Yes,Georgia,Fulton County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:01:57 PM,11/26/2021 1:03:03 PM,IP Address,107.242.125.41,65,True,11/26/2021 1:03:03 PM,R_3OftjBC8sV6Sfmf,32.910293579,-96.728302002,anonymous,18-25,Hispanic or Latino,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,Texas,Dallas County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey2-geocoded.csv,11/26/2021 1:01:57 PM,11/26/2021 1:03:03 PM,IP Address,107.242.125.41,65,True,11/26/2021 1:03:03 PM,R_3OftjBC8sV6Sfmf,32.910293579,-96.728302002,anonymous,18-25,Hispanic or Latino,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,Texas,Dallas County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:01:57 PM,11/26/2021 1:03:03 PM,IP Address,107.242.125.41,65,True,11/26/2021 1:03:03 PM,R_3OftjBC8sV6Sfmf,32.910293579,-96.728302002,anonymous,18-25,Hispanic or Latino,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,Texas,Dallas County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:01:57 PM,11/26/2021 1:03:03 PM,IP Address,107.242.125.41,65,True,11/26/2021 1:03:03 PM,R_3OftjBC8sV6Sfmf,32.910293579,-96.728302002,anonymous,18-25,Hispanic or Latino,Female,No,I am unwilling to get a COVID vaccine.,No,No,No,Texas,Dallas County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey2-geocoded.csv,11/26/2021 1:00:40 PM,11/26/2021 1:03:03 PM,IP Address,70.94.181.10,142,True,11/26/2021 1:03:03 PM,R_1PY8929EyXQSHXt,32.854507446,-97.135902405,anonymous,25-40,Caucasian,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",Yes,Yes,Yes,Texas,Tarrant County
False,5,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Likely,survey2-geocoded.csv,11/26/2021 1:00:40 PM,11/26/2021 1:03:03 PM,IP Address,70.94.181.10,142,True,11/26/2021 1:03:03 PM,R_1PY8929EyXQSHXt,32.854507446,-97.135902405,anonymous,25-40,Caucasian,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",Yes,Yes,Yes,Texas,Tarrant County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:00:40 PM,11/26/2021 1:03:03 PM,IP Address,70.94.181.10,142,True,11/26/2021 1:03:03 PM,R_1PY8929EyXQSHXt,32.854507446,-97.135902405,anonymous,25-40,Caucasian,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",Yes,Yes,Yes,Texas,Tarrant County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:00:40 PM,11/26/2021 1:03:03 PM,IP Address,70.94.181.10,142,True,11/26/2021 1:03:03 PM,R_1PY8929EyXQSHXt,32.854507446,-97.135902405,anonymous,25-40,Caucasian,Male,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",Yes,Yes,Yes,Texas,Tarrant County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:00:23 PM,11/26/2021 1:03:10 PM,IP Address,74.78.246.26,166,True,11/26/2021 1:03:10 PM,R_2sYW3LtO2IxclAN,43.981292725,-75.605903625,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",No,No,No,New York,Jefferson County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey2-geocoded.csv,11/26/2021 1:00:23 PM,11/26/2021 1:03:10 PM,IP Address,74.78.246.26,166,True,11/26/2021 1:03:10 PM,R_2sYW3LtO2IxclAN,43.981292725,-75.605903625,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",No,No,No,New York,Jefferson County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:00:23 PM,11/26/2021 1:03:10 PM,IP Address,74.78.246.26,166,True,11/26/2021 1:03:10 PM,R_2sYW3LtO2IxclAN,43.981292725,-75.605903625,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",No,No,No,New York,Jefferson County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:00:23 PM,11/26/2021 1:03:10 PM,IP Address,74.78.246.26,166,True,11/26/2021 1:03:10 PM,R_2sYW3LtO2IxclAN,43.981292725,-75.605903625,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.",No,No,No,New York,Jefferson County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:01:52 PM,11/26/2021 1:03:34 PM,IP Address,170.205.130.49,101,True,11/26/2021 1:03:34 PM,R_2VNKOYsrDnVk8pJ,33.605804443,-86.110603333,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.",Maybe,Yes,Yes,Alabama,Talladega County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey2-geocoded.csv,11/26/2021 1:01:52 PM,11/26/2021 1:03:34 PM,IP Address,170.205.130.49,101,True,11/26/2021 1:03:34 PM,R_2VNKOYsrDnVk8pJ,33.605804443,-86.110603333,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.",Maybe,Yes,Yes,Alabama,Talladega County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:01:52 PM,11/26/2021 1:03:34 PM,IP Address,170.205.130.49,101,True,11/26/2021 1:03:34 PM,R_2VNKOYsrDnVk8pJ,33.605804443,-86.110603333,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.",Maybe,Yes,Yes,Alabama,Talladega County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:01:52 PM,11/26/2021 1:03:34 PM,IP Address,170.205.130.49,101,True,11/26/2021 1:03:34 PM,R_2VNKOYsrDnVk8pJ,33.605804443,-86.110603333,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.",Maybe,Yes,Yes,Alabama,Talladega County
False,4,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:02:24 PM,11/26/2021 1:04:38 PM,IP Address,107.77.237.144,133,True,11/26/2021 1:04:38 PM,R_3QJFcy1zTSUNGoC,33.748504639,-84.387100220,anonymous,18-25,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Yes,Georgia,Fulton County
False,5,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Likely,survey2-geocoded.csv,11/26/2021 1:02:24 PM,11/26/2021 1:04:38 PM,IP Address,107.77.237.144,133,True,11/26/2021 1:04:38 PM,R_3QJFcy1zTSUNGoC,33.748504639,-84.387100220,anonymous,18-25,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Yes,Georgia,Fulton County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:02:24 PM,11/26/2021 1:04:38 PM,IP Address,107.77.237.144,133,True,11/26/2021 1:04:38 PM,R_3QJFcy1zTSUNGoC,33.748504639,-84.387100220,anonymous,18-25,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Yes,Georgia,Fulton County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:02:24 PM,11/26/2021 1:04:38 PM,IP Address,107.77.237.144,133,True,11/26/2021 1:04:38 PM,R_3QJFcy1zTSUNGoC,33.748504639,-84.387100220,anonymous,18-25,Caucasian,Female,No,I don't trust in the way the current vaccines were developed.,Maybe,Yes,Yes,Georgia,Fulton County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:03:30 PM,11/26/2021 1:05:20 PM,IP Address,172.58.36.185,109,True,11/26/2021 1:05:20 PM,R_2wQNMXw68oxY3gQ,38.481903076,-121.402404785,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,California,Sacramento County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey2-geocoded.csv,11/26/2021 1:03:30 PM,11/26/2021 1:05:20 PM,IP Address,172.58.36.185,109,True,11/26/2021 1:05:20 PM,R_2wQNMXw68oxY3gQ,38.481903076,-121.402404785,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,California,Sacramento County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:03:30 PM,11/26/2021 1:05:20 PM,IP Address,172.58.36.185,109,True,11/26/2021 1:05:20 PM,R_2wQNMXw68oxY3gQ,38.481903076,-121.402404785,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,California,Sacramento County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:03:30 PM,11/26/2021 1:05:20 PM,IP Address,172.58.36.185,109,True,11/26/2021 1:05:20 PM,R_2wQNMXw68oxY3gQ,38.481903076,-121.402404785,anonymous,25-40,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,California,Sacramento County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey2-geocoded.csv,11/26/2021 1:03:38 PM,11/26/2021 1:05:48 PM,IP Address,35.138.110.14,129,True,11/26/2021 1:05:48 PM,R_1jE6RKdYcVQvnGj,28.033096313,-81.939102173,anonymous,40-60,African,Female,No,"I don’t think the current vaccines are safe.,I will not receive the vaccines due to religious belief.",Maybe,Yes,Yes,Florida,Polk County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey2-geocoded.csv,11/26/2021 1:03:38 PM,11/26/2021 1:05:48 PM,IP Address,35.138.110.14,129,True,11/26/2021 1:05:48 PM,R_1jE6RKdYcVQvnGj,28.033096313,-81.939102173,anonymous,40-60,African,Female,No,"I don’t think the current vaccines are safe.,I will not receive the vaccines due to religious belief.",Maybe,Yes,Yes,Florida,Polk County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:03:38 PM,11/26/2021 1:05:48 PM,IP Address,35.138.110.14,129,True,11/26/2021 1:05:48 PM,R_1jE6RKdYcVQvnGj,28.033096313,-81.939102173,anonymous,40-60,African,Female,No,"I don’t think the current vaccines are safe.,I will not receive the vaccines due to religious belief.",Maybe,Yes,Yes,Florida,Polk County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:03:38 PM,11/26/2021 1:05:48 PM,IP Address,35.138.110.14,129,True,11/26/2021 1:05:48 PM,R_1jE6RKdYcVQvnGj,28.033096313,-81.939102173,anonymous,40-60,African,Female,No,"I don’t think the current vaccines are safe.,I will not receive the vaccines due to religious belief.",Maybe,Yes,Yes,Florida,Polk County
False,2,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Unlikely,survey2-geocoded.csv,11/26/2021 1:02:06 PM,11/26/2021 1:05:50 PM,IP Address,73.82.72.163,223,True,11/26/2021 1:05:50 PM,R_YPH479kuNUc932N,33.601196289,-85.050697327,anonymous,40-60,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,Yes,Georgia,Carroll County
False,3,Q13 If there was a vaccine developed using more conventional methods would you get it?,Unsure,survey2-geocoded.csv,11/26/2021 1:02:06 PM,11/26/2021 1:05:50 PM,IP Address,73.82.72.163,223,True,11/26/2021 1:05:50 PM,R_YPH479kuNUc932N,33.601196289,-85.050697327,anonymous,40-60,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,Yes,Georgia,Carroll County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:02:06 PM,11/26/2021 1:05:50 PM,IP Address,73.82.72.163,223,True,11/26/2021 1:05:50 PM,R_YPH479kuNUc932N,33.601196289,-85.050697327,anonymous,40-60,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,Yes,Georgia,Carroll County
False,2,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Unlikely,survey2-geocoded.csv,11/26/2021 1:02:06 PM,11/26/2021 1:05:50 PM,IP Address,73.82.72.163,223,True,11/26/2021 1:05:50 PM,R_YPH479kuNUc932N,33.601196289,-85.050697327,anonymous,40-60,Caucasian,Female,No,I am unwilling to get a COVID vaccine.,No,No,Yes,Georgia,Carroll County
False,5,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Likely,survey2-geocoded.csv,11/26/2021 1:02:14 PM,11/26/2021 1:06:07 PM,IP Address,216.245.66.147,232,True,11/26/2021 1:06:07 PM,R_3PySmAQm1ls8HZF,29.770004272,-94.860801697,anonymous,18-25,Hispanic or Latino,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Texas,Chambers County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:02:14 PM,11/26/2021 1:06:07 PM,IP Address,216.245.66.147,232,True,11/26/2021 1:06:07 PM,R_3PySmAQm1ls8HZF,29.770004272,-94.860801697,anonymous,18-25,Hispanic or Latino,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Texas,Chambers County
False,5,"Q14 If there was a vaccine with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:02:14 PM,11/26/2021 1:06:07 PM,IP Address,216.245.66.147,232,True,11/26/2021 1:06:07 PM,R_3PySmAQm1ls8HZF,29.770004272,-94.860801697,anonymous,18-25,Hispanic or Latino,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Texas,Chambers County
False,5,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Likely,survey2-geocoded.csv,11/26/2021 1:02:14 PM,11/26/2021 1:06:07 PM,IP Address,216.245.66.147,232,True,11/26/2021 1:06:07 PM,R_3PySmAQm1ls8HZF,29.770004272,-94.860801697,anonymous,18-25,Hispanic or Latino,Male,No,I just haven’t got around to it.,Yes,Yes,Yes,Texas,Chambers County
False,4,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:05:41 PM,11/26/2021 1:06:34 PM,IP Address,65.184.167.154,53,True,11/26/2021 1:06:34 PM,R_RVmlWYdmEI0LYXL,34.156997681,-77.913597107,anonymous,25-40,African,Male,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,North Carolina,New Hanover County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:05:41 PM,11/26/2021 1:06:34 PM,IP Address,65.184.167.154,53,True,11/26/2021 1:06:34 PM,R_RVmlWYdmEI0LYXL,34.156997681,-77.913597107,anonymous,25-40,African,Male,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,North Carolina,New Hanover County
False,4,"Q14 If there was a vaccine with less side effects, would you get it?",Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:05:41 PM,11/26/2021 1:06:34 PM,IP Address,65.184.167.154,53,True,11/26/2021 1:06:34 PM,R_RVmlWYdmEI0LYXL,34.156997681,-77.913597107,anonymous,25-40,African,Male,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,North Carolina,New Hanover County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:05:41 PM,11/26/2021 1:06:34 PM,IP Address,65.184.167.154,53,True,11/26/2021 1:06:34 PM,R_RVmlWYdmEI0LYXL,34.156997681,-77.913597107,anonymous,25-40,African,Male,No,I don’t think the current vaccines are safe.,Yes,Yes,Yes,North Carolina,New Hanover County
False,3,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Unsure,survey2-geocoded.csv,11/26/2021 1:05:06 PM,11/26/2021 1:07:59 PM,IP Address,107.142.151.51,173,True,11/26/2021 1:08:00 PM,R_1Hen9kLkLRdHhV9,34.605392456,-92.625503540,anonymous,25-40,Caucasian,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,Yes,Yes,Arkansas,Saline County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:05:06 PM,11/26/2021 1:07:59 PM,IP Address,107.142.151.51,173,True,11/26/2021 1:08:00 PM,R_1Hen9kLkLRdHhV9,34.605392456,-92.625503540,anonymous,25-40,Caucasian,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,Yes,Yes,Arkansas,Saline County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:05:06 PM,11/26/2021 1:07:59 PM,IP Address,107.142.151.51,173,True,11/26/2021 1:08:00 PM,R_1Hen9kLkLRdHhV9,34.605392456,-92.625503540,anonymous,25-40,Caucasian,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,Yes,Yes,Arkansas,Saline County
False,4,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:05:06 PM,11/26/2021 1:07:59 PM,IP Address,107.142.151.51,173,True,11/26/2021 1:08:00 PM,R_1Hen9kLkLRdHhV9,34.605392456,-92.625503540,anonymous,25-40,Caucasian,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",Maybe,Yes,Yes,Arkansas,Saline County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:07:54 PM,11/26/2021 1:09:03 PM,IP Address,70.123.197.96,69,True,11/26/2021 1:09:04 PM,R_2aJPQxCOPXAY4DD,29.535903931,-98.494300842,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,Texas,Bexar County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey2-geocoded.csv,11/26/2021 1:07:54 PM,11/26/2021 1:09:03 PM,IP Address,70.123.197.96,69,True,11/26/2021 1:09:04 PM,R_2aJPQxCOPXAY4DD,29.535903931,-98.494300842,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,Texas,Bexar County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:07:54 PM,11/26/2021 1:09:03 PM,IP Address,70.123.197.96,69,True,11/26/2021 1:09:04 PM,R_2aJPQxCOPXAY4DD,29.535903931,-98.494300842,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,Texas,Bexar County
False,1,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:07:54 PM,11/26/2021 1:09:03 PM,IP Address,70.123.197.96,69,True,11/26/2021 1:09:04 PM,R_2aJPQxCOPXAY4DD,29.535903931,-98.494300842,anonymous,40-60,Caucasian,Female,No,"I am unwilling to get a COVID vaccine.,I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.,I will not receive the vaccines due to religious belief.,I already have natural immunity from previous infection.",No,No,No,Texas,Bexar County
False,4,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:39:06 PM,11/26/2021 1:40:00 PM,IP Address,75.190.70.83,53,True,11/26/2021 1:40:01 PM,R_6rn1HI6mM6TzDpL,35.865097046,-80.885803223,anonymous,60+,Caucasian,Male,No,I already have natural immunity from previous infection.,Maybe,Yes,Yes,North Carolina,Iredell County
False,4,Q13 If there was a vaccine developed using more conventional methods would you get it?,Somewhat Likely,survey2-geocoded.csv,11/26/2021 1:39:06 PM,11/26/2021 1:40:00 PM,IP Address,75.190.70.83,53,True,11/26/2021 1:40:01 PM,R_6rn1HI6mM6TzDpL,35.865097046,-80.885803223,anonymous,60+,Caucasian,Male,No,I already have natural immunity from previous infection.,Maybe,Yes,Yes,North Carolina,Iredell County
False,3,"Q14 If there was a vaccine with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:39:06 PM,11/26/2021 1:40:00 PM,IP Address,75.190.70.83,53,True,11/26/2021 1:40:01 PM,R_6rn1HI6mM6TzDpL,35.865097046,-80.885803223,anonymous,60+,Caucasian,Male,No,I already have natural immunity from previous infection.,Maybe,Yes,Yes,North Carolina,Iredell County
False,3,"Q15 If there was a vaccine developed using conventional methods, with less side effects, would you get it?",Unsure,survey2-geocoded.csv,11/26/2021 1:39:06 PM,11/26/2021 1:40:00 PM,IP Address,75.190.70.83,53,True,11/26/2021 1:40:01 PM,R_6rn1HI6mM6TzDpL,35.865097046,-80.885803223,anonymous,60+,Caucasian,Male,No,I already have natural immunity from previous infection.,Maybe,Yes,Yes,North Carolina,Iredell County
False,1,"Q12 Given the current vaccines, how likely are you to get vaccinated?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:39:37 PM,11/26/2021 1:40:35 PM,IP Address,172.58.100.186,58,True,11/26/2021 1:40:36 PM,R_3iQmZKySv1CCqa7,29.820297241,-95.425598145,anonymous,40-60,African,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,No,Texas,Harris County
False,1,Q13 If there was a vaccine developed using more conventional methods would you get it?,Very Unlikely,survey2-geocoded.csv,11/26/2021 1:39:37 PM,11/26/2021 1:40:35 PM,IP Address,172.58.100.186,58,True,11/26/2021 1:40:36 PM,R_3iQmZKySv1CCqa7,29.820297241,-95.425598145,anonymous,40-60,African,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,No,Texas,Harris County
False,1,"Q14 If there was a vaccine with less side effects, would you get it?",Very Unlikely,survey2-geocoded.csv,11/26/2021 1:39:37 PM,11/26/2021 1:40:35 PM,IP Address,172.58.100.186,58,True,11/26/2021 1:40:36 PM,R_3iQmZKySv1CCqa7,29.820297241,-95.425598145,anonymous,40-60,African,Male,No,"I don’t think the current vaccines are safe.,I don't trust in the way the current vaccines were developed.",No,No,No,Texas,Harris County
